# GENERATED by ./gradlew :conformance-icu:updateLedger. Reviewed by hand.
# icu=release-78.3  cldr=release-48-2
#
# Every row is a case where this library and ICU disagree and the
# disagreement is expected. A new one fails the build; a row that stops
# reproducing fails too. An ICU version bump regenerates this file, and
# the diff is the point rather than a nuisance.
#
# domain	locale	case	ours	icu	divergence	note
hour-cycle-skeletons	ps	Hms/H11	HH:mm:ss	H:mm:ss	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	Hms/H12	HH:mm:ss	H:mm:ss	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	Hms/H23	HH:mm:ss	H:mm:ss	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	Hms/H24	kk:mm:ss	k:mm:ss	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	J/H11	KK	K	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	J/H12	hh	h	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	J/H23	HH	H	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	J/H24	kk	k	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	Jm/H11	KK:mm	K:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	Jm/H12	hh:mm	h:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	Jm/H23	HH:mm	H:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	Jm/H24	kk:mm	k:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	j/H23	HH	H	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	j/H24	kk	k	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	jm/H23	HH:mm	H:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	jm/H24	kk:mm	k:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	jms/H23	HH:mm:ss	H:mm:ss	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	jms/H24	kk:mm:ss	k:mm:ss	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	k/H11	HH	H	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	k/H12	HH	H	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	k/H23	HH	H	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	k/H24	kk	k	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	km/H11	HH:mm	H:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	km/H12	HH:mm	H:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	km/H23	HH:mm	H:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps	km/H24	kk:mm	k:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	C/H11	HH	H	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	C/H12	HH	H	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	C/H23	HH	H	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	C/H24	kk	k	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	Cm/H11	HH:mm	H:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	Cm/H12	HH:mm	H:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	Cm/H23	HH:mm	H:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	Cm/H24	kk:mm	k:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	H/H11	HH	H	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	H/H12	HH	H	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	H/H23	HH	H	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	H/H24	kk	k	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	Hm/H11	HH:mm	H:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	Hm/H12	HH:mm	H:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	Hm/H23	HH:mm	H:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	Hm/H24	kk:mm	k:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	Hms/H11	HH:mm:ss	H:mm:ss	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	Hms/H12	HH:mm:ss	H:mm:ss	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	Hms/H23	HH:mm:ss	H:mm:ss	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	Hms/H24	kk:mm:ss	k:mm:ss	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	J/H11	KK	K	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	J/H12	hh	h	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	J/H23	HH	H	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	J/H24	kk	k	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	Jm/H11	KK:mm	K:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	Jm/H12	hh:mm	h:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	Jm/H23	HH:mm	H:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	Jm/H24	kk:mm	k:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	j/H23	HH	H	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	j/H24	kk	k	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	jm/H23	HH:mm	H:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	jm/H24	kk:mm	k:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	jms/H23	HH:mm:ss	H:mm:ss	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	jms/H24	kk:mm:ss	k:mm:ss	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	k/H11	HH	H	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	k/H12	HH	H	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	k/H23	HH	H	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	k/H24	kk	k	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	km/H11	HH:mm	H:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	km/H12	HH:mm	H:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	km/H23	HH:mm	H:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	ps-AF	km/H24	kk:mm	k:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Pashto prefers the Persian calendar and ICU answers it from that calendar's chain, where the hour items come from the generic calendar and state H:mm against root's HH:mm. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
hour-cycle-skeletons	th	Cm/H11	HH:mm น.	HH:mm	DELIBERATE	NON_GREGORIAN_CALENDAR. Thai prefers the Buddhist calendar and ICU answers it from that calendar's chain, which does not carry the น. that Thai's Gregorian Hm item states. The same skeleton disagrees with no cycle named, so the override did not create this disagreement, only one row of it per cycle. The hour letter is the one the cycle names either way. This library reads the Gregorian calendar only. See README.md, scope and limitations.
